Gender,Married,Dependents,Education,Applicant_Income,Coapplicant_Income,Loan_Amount,Loan_Term,Credit_History,Property_Area,Age,Loan_Status,Credit_Score,Self_Employed
1.0,1.0,1,1.0,72190.520904172,3848.73737336512,195361.733002881,60,0,2,38,0,465,1.0
0.0,1.0,2,1.0,69430.8476083641,30874.0060241553,88654.2161852379,300,1,2,21,1,731,0.0
1.0,1.0,2,1.0,45297.6639855082,0.0,152464.871260857,60,1,2,26,1,822,0.0
0.0,1.0,1,1.0,63871.7982273508,5084.72958895367,99764.7569646602,60,0,0,28,0,590,1.0
1.0,1.0,3,0.0,60204.6612203917,4180.85631286867,90580.7664629964,300,1,0,21,1,807,0.0
1.0,1.0,0,0.0,93451.447736754,14169.1067225681,242755.928651767,360,0,2,37,0,515,0.0
1.0,1.0,2,1.0,18012.8747116194,14026.5403110726,222350.230879253,60,0,2,40,0,457,0.0
0.0,0.0,1,0.0,71162.7902903701,23848.4258280115,181601.161180851,60,1,0,35,1,783,0.0
1.0,0.0,0,1.0,75503.1098806956,11642.1406102025,65145.1928355272,120,0,2,39,0,366,0.0
1.0,1.0,0,1.0,48344.8268477683,15903.0979920643,178998.60855168,120,1,1,32,1,729,
0.0,1.0,0,1.0,76588.1116236697,16587.5605093754,187950.648529109,180,0,2,41,0,306,0.0
1.0,1.0,2,1.0,63463.6185170236,0.0,185383.912201362,300,0,2,21,0,313,0.0
1.0,1.0,3,1.0,69428.311127728,12073.1454102472,161151.015148108,180,0,1,28,0,372,0.0
0.0,1.0,2,1.0,85812.8892184509,7716.0968675829,199999.55025298,120,0,1,40,0,462,0.0
1.0,1.0,2,0.0,42785.4167320932,15738.8693612455,140709.719495011,120,1,0,30,1,715,0.0
0.0,0.0,1,0.0,89814.522736999,28954.3408219918,269229.890016573,120,1,1,36,1,740,0.0
,,1,1.0,35409.0081109516,21082.6716634418,159162.095522935,240,1,2,37,1,779,0.0
1.0,1.0,0,1.0,36334.8297466844,8713.29752969139,217466.196390536,300,0,2,31,0,505,0.0
0.0,1.0,1,1.0,40921.2116120671,5129.53821063684,136444.242581904,180,0,1,35,0,575,0.0
1.0,1.0,0,1.0,53592.2988112641,11855.5620970237,114233.121545266,120,1,2,36,1,659,1.0
1.0,1.0,0,1.0,95506.2178521902,11924.285828842,139735.373918574,180,1,1,21,1,674,0.0
1.0,1.0,0,1.0,94212.2674516385,21151.6398427858,56551.2962086561,120,0,2,29,0,580,1.0
1.0,1.0,2,1.0,56101.8343929463,10952.046205797,100844.842642792,60,1,2,38,1,703,0.0
1.0,1.0,0,0.0,38493.7521390152,5051.43647532458,155119.109917382,120,1,2,23,1,682,0.0
1.0,0.0,1,1.0,71975.8877912382,14880.0265537227,98110.2263490908,180,1,2,47,1,813,0.0
1.0,0.0,0,1.0,42434.7349435306,22735.4761510701,176703.147815847,120,0,1,45,0,394,1.0
0.0,0.0,1,1.0,47972.6471209757,14181.056204275,124101.635039174,240,1,2,32,1,663,
0.0,1.0,1,1.0,92899.3542700256,0.0,167554.564583836,300,0,2,32,0,620,0.0
1.0,1.0,1,1.0,61959.6630694179,12153.7449574632,162239.230980175,300,0,1,34,0,409,1.0
0.0,1.0,2,0.0,45712.9716394726,19484.8545419644,102492.373497406,60,0,2,35,0,635,1.0
1.0,1.0,2,1.0,30104.8770710071,2991.81000164959,164241.984767772,120,0,1,34,0,609,0.0
1.0,1.0,1,1.0,64206.0608044399,31037.0185546693,227305.42802157,300,0,2,46,0,537,1.0
0.0,0.0,1,1.0,67404.2377988348,12326.8297683219,90141.6703654884,180,1,1,34,1,774,0.0
0.0,1.0,2,1.0,68800.2890010666,23789.6397307065,206684.424904925,360,1,1,36,1,829,0.0
,1.0,0,1.0,60389.1651103776,8239.2928470639,134977.859558622,180,1,1,28,1,780,0.0
1.0,1.0,0,0.0,43278.1665956074,19670.9094399357,151513.43355543,120,0,1,21,0,324,0.0
1.0,1.0,2,1.0,67813.9184185628,9500.75167535654,198531.683630572,240,0,1,40,0,440,
1.0,0.0,2,0.0,61237.6670577427,6385.56570535713,173127.396139887,120,0,2,39,0,416,1.0
1.0,1.0,0,1.0,65342.5330202296,19279.6262655263,109845.770964047,300,0,0,34,0,324,0.0
0.0,0.0,2,0.0,69287.3972709314,0.0,186199.851620095,360,1,1,36,1,728,0.0
0.0,1.0,0,0.0,80205.4917367203,29658.3597860296,164163.497507329,300,1,1,47,1,717,0.0
1.0,1.0,2,1.0,38545.1394852038,2434.34664054564,148933.380918445,120,0,1,27,0,472,0.0
1.0,1.0,3,1.0,39273.8150525246,7581.56838991524,161315.797644923,120,1,2,42,1,837,0.0
0.0,0.0,1,0.0,29725.7121477434,16918.8954502164,126593.77331019,360,0,2,29,0,311,1.0
0.0,1.0,0,1.0,32489.7822086251,5099.8628609686,184763.461354437,360,0,2,33,0,587,0.0
1.0,1.0,2,,50579.2338876335,15317.5945658145,103975.560613021,240,0,1,53,0,427,0.0
1.0,1.0,2,,33823.5920176177,5493.09306584744,201394.19457167,240,1,1,39,1,745,0.0
0.0,0.0,0,1.0,68173.0562296134,9072.97177042893,,120,1,2,44,1,741,0.0
1.0,1.0,0,1.0,87780.4872592552,12917.9474201003,,360,1,2,38,1,790,0.0
0.0,1.0,1,1.0,59588.7888529898,29744.8200737825,108852.568706882,120,1,2,43,1,680,0.0
1.0,1.0,0,0.0,63329.0441642611,39412.2172247191,257860.794372386,300,0,2,36,0,633,1.0
1.0,0.0,0,1.0,63200.3645170557,17496.0945820971,230903.424058302,240,0,1,21,0,319,0.0
1.0,0.0,2,0.0,87020.31504974,23509.8267850676,163873.962066873,240,0,2,51,0,445,0.0
0.0,1.0,0,1.0,51641.8090846821,14472.4489199923,151442.444739659,240,0,2,33,0,615,1.0
1.0,1.0,0,0.0,55486.8723857549,25692.8370639518,161365.689774615,300,1,1,38,1,840,0.0
1.0,1.0,0,1.0,61683.3646037139,27120.9071932273,115696.923672816,300,1,2,39,1,783,
,0.0,0,1.0,63536.4174427879,26649.9088256392,85154.3693364008,300,1,2,42,1,809,1.0
1.0,0.0,2,0.0,56886.4552921584,26568.3378103698,70457.7071570652,360,1,1,33,1,742,1.0
0.0,1.0,1,1.0,85045.6732391328,22145.497614635,56708.0122398282,60,0,1,39,0,342,1.0
0.0,1.0,1,1.0,45899.7628848318,9155.99023403969,173975.528147065,240,0,2,54,0,553,0.0
1.0,,2,0.0,15000.0,24954.1519044947,85530.8955448303,300,1,2,32,1,779,1.0
1.0,1.0,0,1.0,72771.8491755474,20789.2864857123,150015.930573253,240,1,2,44,1,709,0.0
1.0,1.0,0,1.0,47509.7908982284,3150.48058773925,152355.234887965,240,0,2,35,0,450,0.0
1.0,0.0,1,1.0,63161.0697984026,5010.63623754408,125217.562356032,60,1,1,41,1,680,0.0
1.0,1.0,2,1.0,56281.5103810245,22631.4230070965,174011.463095285,180,0,2,35,0,304,1.0
1.0,1.0,3,1.0,50223.0115642745,148.138373000678,239069.985830042,120,1,2,41,0,811,1.0
0.0,1.0,1,1.0,93072.3453698457,16165.0805247587,154461.414343737,240,0,1,32,0,565,0.0
1.0,1.0,1,1.0,38466.4174505797,12245.1768482097,157202.611576324,120,0,2,35,0,644,1.0
1.0,1.0,2,1.0,83186.5960672849,7970.88561960432,156471.083840765,240,0,1,22,0,429,0.0
0.0,1.0,0,1.0,56637.1236283042,8108.88202278209,188746.805355423,180,1,2,25,1,775,1.0
1.0,0.0,1,1.0,87529.9290003907,29086.1949344591,110807.913045765,240,0,2,29,0,566,1.0
0.0,1.0,0,1.0,26750.1602392865,4824.15222786624,225817.373289959,240,0,2,41,0,477,0.0
1.0,1.0,2,0.0,43834.0342928969,15722.5204823791,188636.418895969,300,0,1,38,0,552,0.0
0.0,1.0,1,0.0,15000.0,14720.3058551301,,180,1,1,49,1,808,0.0
0.0,1.0,1,1.0,64815.0635897713,4366.45500169681,93773.9160193052,180,1,2,35,1,705,0.0
,0.0,1,1.0,76142.4519327462,10850.8372187967,205881.622080197,360,0,1,47,0,382,1.0
1.0,1.0,2,1.0,50069.3652903606,6651.70089453326,164814.768275183,240,1,1,29,1,786,1.0
1.0,1.0,3,1.0,45016.5654679351,18963.1968200786,190452.714454388,300,1,1,27,1,748,0.0
0.0,1.0,2,0.0,70119.3110691173,11002.2948855694,183416.661480308,180,1,0,38,1,798,0.0
0.0,0.0,1,1.0,100204.090775327,1776.52565316704,93473.9771983519,360,0,1,27,0,628,0.0
1.0,1.0,2,1.0,47049.1638872968,24669.5664534481,196096.830064267,180,0,0,42,0,455,0.0
0.0,1.0,1,1.0,84051.5301045045,15395.6972413364,176629.824380703,180,0,2,29,0,489,1.0
1.0,0.0,0,1.0,49820.72748585,964.413704363374,130826.099053805,240,1,2,38,1,764,1.0
1.0,0.0,2,1.0,74552.5908727396,394.991005815121,172566.14123717,360,0,1,61,0,562,1.0
1.0,1.0,1,1.0,60484.3891334551,0.0,135328.429884334,60,1,2,41,1,729,
0.0,1.0,0,0.0,67848.3193435753,0.0,211231.936560758,240,1,2,39,1,793,
1.0,0.0,0,1.0,37490.2190540324,36966.4605497895,227859.331618837,360,1,2,41,1,746,0.0
0.0,1.0,1,1.0,68477.7896488797,12422.754384137,201443.872083947,60,1,2,36,1,653,0.0
1.0,1.0,2,1.0,40148.4398654235,13825.8969965513,176327.388957684,300,0,2,54,0,559,0.0
1.0,1.0,0,1.0,38675.3013620154,11613.3094611624,119570.409721536,300,1,2,39,1,752,0.0
0.0,1.0,1,0.0,58852.1859399691,24035.206838035,102851.831377511,360,1,1,36,1,689,0.0
0.0,1.0,1,0.0,,23983.5956834698,227005.391187201,300,1,1,32,1,666,0.0
0.0,0.0,1,1.0,43360.9016501109,0.0,153903.885694799,360,1,2,27,1,750,0.0
0.0,1.0,1,0.0,47004.6954630346,24559.3582233076,123860.939171691,240,1,0,37,1,752,0.0
,1.0,0,1.0,64410.8285402773,0.0,121490.320115092,240,1,1,26,1,773,1.0
0.0,1.0,1,1.0,25501.6433497393,19790.0314339275,150949.954112993,240,1,0,44,1,701,0.0
1.0,1.0,2,0.0,51806.26814741,5604.34832746041,97057.0995571002,240,1,1,26,1,701,0.0
0.0,1.0,0,1.0,47740.3345745862,2916.96484340667,136485.384118775,360,1,2,25,1,813,0.0
1.0,0.0,1,1.0,61038.9177161459,26912.6068163183,93165.3440539592,300,1,1,28,1,773,1.0
1.0,1.0,2,1.0,84674.4855667238,4269.08671637384,262980.101387123,240,1,2,38,1,815,0.0
0.0,1.0,0,1.0,53397.5981206709,19283.5291377144,149993.415688653,180,0,1,35,0,530,
0.0,1.0,2,0.0,15000.0,14879.7597108681,102013.383258353,120,1,2,21,1,827,0.0
1.0,1.0,0,1.0,58238.1751194185,32945.2484839221,199720.514060881,120,1,2,32,1,712,
1.0,1.0,2,1.0,63597.8830230695,18144.4459087485,162263.84661088,180,0,0,30,0,415,1.0
0.0,1.0,0,0.0,37478.9207817789,8113.05566554765,106467.860451666,180,1,0,32,1,840,0.0
1.0,0.0,1,1.0,92767.1946454188,22528.9108149378,147338.316621828,180,0,1,41,0,361,1.0
1.0,1.0,0,0.0,70080.9303103568,8808.77051750068,123500.353414826,120,1,0,35,1,656,0.0
1.0,1.0,0,1.0,66349.0652250035,13978.9694110856,229305.706571065,360,0,1,47,0,454,0.0
0.0,1.0,3,,85921.2612356279,21867.7407050335,94508.0255365046,60,1,2,27,1,741,0.0
0.0,1.0,1,1.0,73587.46565913,39598.7198502938,180336.500126005,60,0,2,34,0,313,1.0
0.0,1.0,1,1.0,46259.71800601,14876.3406175763,155892.216307065,60,1,1,23,1,848,1.0
1.0,1.0,0,1.0,60026.5137746881,7262.19421109342,240865.54098628,360,1,2,42,1,735,0.0
1.0,1.0,3,1.0,38369.0399277121,930.225378960112,217672.578073805,60,1,2,40,1,782,
1.0,0.0,2,1.0,55606.6109529808,0.0,152101.951849861,360,0,0,43,0,482,0.0
1.0,1.0,2,1.0,85825.4767803175,23844.4243738173,88561.0324547493,60,0,1,31,0,361,0.0
0.0,1.0,1,1.0,51694.2417219839,17450.386643154,130435.005505081,60,0,2,43,0,518,0.0
0.0,1.0,1,1.0,67155.7472069656,9477.38747887391,166543.176553345,60,0,1,39,0,545,0.0
0.0,1.0,0,1.0,22939.6303420486,24334.2295447586,27914.6506548756,360,1,2,36,1,728,0.0
0.0,1.0,0,1.0,50998.6905704151,20214.4939905952,36341.3898726584,180,1,2,36,1,798,0.0
1.0,1.0,0,1.0,29248.3040710164,24878.615824065,84079.9308763266,300,1,0,46,1,787,0.0
0.0,0.0,1,0.0,62527.5915909282,21183.6056625966,107401.437747501,180,1,2,34,1,707,0.0
0.0,,1,1.0,39698.1161634426,44928.1057006064,160162.38656527,60,1,2,28,1,769,1.0
1.0,1.0,1,,67603.9570201192,15578.6404742675,169988.995880842,120,1,1,38,1,816,0.0
1.0,0.0,2,0.0,58033.207464105,5352.10262370314,249444.231937742,240,1,1,38,1,782,0.0
0.0,1.0,1,1.0,57607.6075126245,8832.69890043598,139604.384496694,120,1,0,29,1,714,0.0
1.0,1.0,1,1.0,60764.7598992005,7795.44929324941,138971.87327955,180,0,1,32,0,312,1.0
0.0,1.0,0,1.0,59019.4131832392,2104.99930276019,147220.473840036,60,0,1,55,0,512,0.0
1.0,0.0,3,1.0,46151.5804025228,5599.84067876245,158691.176262242,300,0,1,38,0,541,0.0
1.0,0.0,2,1.0,44817.346768926,19394.5269045799,130246.654693639,360,0,1,42,0,512,0.0
0.0,0.0,1,1.0,83187.6208660104,25421.9057698301,192500.213398479,360,0,2,48,0,480,
0.0,1.0,3,1.0,67028.9641508316,7925.60455187812,135105.232762823,120,1,2,26,1,731,0.0
1.0,1.0,0,1.0,62781.2079730683,23083.595496657,189050.447730357,60,1,2,45,1,822,1.0
1.0,1.0,2,1.0,77232.7224899588,25271.5103589315,154765.16995768,300,1,2,21,1,809,0.0
1.0,0.0,3,,100841.520802874,10042.940534251,199338.080874141,240,0,1,34,0,463,0.0
1.0,0.0,1,1.0,67727.6530769612,11682.2122822787,205460.399129336,360,0,2,48,0,487,0.0
1.0,1.0,0,0.0,103301.121356132,14977.6188352581,165656.170859649,60,0,2,40,0,490,0.0
1.0,1.0,2,1.0,64011.3839446188,26892.2646125578,152760.400449616,120,0,2,32,0,607,0.0
1.0,1.0,3,0.0,48718.4273852654,1988.90733608654,216130.892063038,120,0,1,38,0,555,1.0
0.0,1.0,0,1.0,47847.0730925305,40031.7179090571,197458.303511908,360,0,1,28,0,482,1.0
0.0,,2,0.0,82116.6613258942,16778.2979970543,125345.026951185,120,1,2,33,1,766,0.0
1.0,1.0,0,1.0,60697.7589417881,2973.28492228008,89116.4311196758,120,1,2,33,1,675,0.0
1.0,0.0,0,0.0,36460.7577446006,13135.6358417844,78868.3265392797,360,1,1,38,1,845,1.0
1.0,1.0,3,1.0,21839.9572575338,12835.8128836162,85631.0703432327,240,0,1,37,0,333,0.0
1.0,0.0,1,1.0,58995.9076591651,27146.667801329,90643.4833858338,300,1,2,31,1,701,0.0
0.0,0.0,0,1.0,47524.6207860839,0.0,122658.07724026,60,1,2,32,1,761,1.0
1.0,1.0,0,1.0,59026.9529685909,27428.6256285831,176986.183986915,120,0,2,44,0,551,
1.0,1.0,1,1.0,40482.5349404533,12354.5410129527,90921.6710448794,240,1,1,21,1,731,0.0
1.0,0.0,0,1.0,93573.4934674513,17736.601192125,169524.214693716,300,0,2,44,0,531,0.0
1.0,0.0,1,1.0,42093.0735527395,0.0,92570.834238063,300,0,2,21,0,526,1.0
1.0,1.0,1,1.0,81079.7154236575,11474.5375726338,179224.439432373,360,0,2,29,0,532,0.0
1.0,1.0,2,1.0,53895.5059129066,27434.2827810292,170197.020803415,300,1,2,41,1,829,0.0
1.0,1.0,3,1.0,92989.6178864784,22331.7931742255,195868.332473892,300,1,2,28,1,806,0.0
1.0,1.0,0,,67012.6019854711,23918.6302216074,115722.271425824,240,1,0,21,1,815,1.0
1.0,0.0,2,1.0,92519.1783072412,1503.50329779859,128185.490450292,300,1,1,33,1,691,0.0
0.0,1.0,2,1.0,44864.7204596814,6965.65725828742,144089.577721452,120,0,2,39,0,320,0.0
1.0,1.0,0,1.0,49370.9089728157,18607.5575466383,62128.8314798622,360,1,0,46,1,691,0.0
1.0,1.0,2,1.0,79520.8143871189,39412.5584526534,,180,0,1,42,0,412,0.0
0.0,1.0,0,,48997.6943412692,2756.12726642045,109803.982788028,240,0,2,33,0,404,0.0
0.0,1.0,1,0.0,55502.9388841029,14237.2184826041,137947.289270301,60,1,1,42,1,841,0.0
1.0,1.0,2,1.0,87514.1362662323,18955.9883476294,204468.99180773,60,1,2,24,1,666,1.0
0.0,1.0,1,1.0,65107.6751134863,17084.9197057558,137317.977305374,240,0,0,30,0,419,1.0
1.0,1.0,0,1.0,65735.4822476517,10939.7084558728,23587.7449843142,180,0,2,43,0,428,0.0
0.0,1.0,1,0.0,51423.0414878785,42148.1693948632,76844.937437515,300,0,2,41,0,429,0.0
1.0,1.0,0,1.0,99251.7438106159,13616.6471798362,132940.013365335,120,1,2,27,1,709,0.0
1.0,0.0,2,0.0,102495.428060339,29664.4239118858,147668.761739266,60,1,1,33,1,697,1.0
0.0,1.0,3,1.0,81407.3032045986,6445.17304074418,97373.847250131,240,1,2,47,1,678,1.0
1.0,1.0,3,0.0,92782.3361088813,27863.8213699553,193229.239587588,60,0,2,45,0,396,0.0
0.0,1.0,0,1.0,82856.4562903004,20519.6425933182,112040.822691624,300,0,2,47,0,309,0.0
1.0,1.0,0,1.0,69641.3345467077,12316.3120086261,56924.33196704,360,0,0,24,0,541,1.0
0.0,0.0,0,1.0,71771.0653954143,24465.7700357338,104119.200544683,120,1,2,33,1,707,0.0
1.0,0.0,0,1.0,38526.2268216449,13071.9391269258,203942.478325448,240,1,2,30,1,837,1.0
1.0,0.0,0,0.0,68403.8308578998,7980.42701704878,237352.957227675,60,0,2,33,0,531,1.0
1.0,1.0,0,1.0,29288.5575358578,28801.3893886851,119717.218324468,360,1,2,26,1,670,0.0
1.0,1.0,0,1.0,56882.0364412666,11139.772021293,113650.258714147,240,1,1,35,1,677,0.0
0.0,1.0,0,0.0,63373.0934393345,24625.0259195329,252575.473204279,240,1,1,27,1,683,1.0
0.0,0.0,2,1.0,84990.0980141231,18120.6213172673,87035.2224059981,360,1,2,29,1,657,
1.0,0.0,3,1.0,41179.5459866724,6133.60830795401,170327.106913334,120,0,2,32,0,513,0.0
1.0,1.0,0,1.0,67139.4551853385,0.0,110193.424722852,300,1,2,41,1,849,0.0
1.0,1.0,3,0.0,31725.7100619004,8433.75929200295,206311.909421819,360,0,2,24,0,378,0.0
0.0,1.0,3,1.0,47862.6964428564,24811.4971557035,194447.000279651,60,0,0,35,0,642,
0.0,1.0,0,1.0,64335.5112752525,19352.115282896,160041.214483723,360,1,1,33,1,737,0.0
1.0,0.0,1,1.0,57316.3957864615,13835.1164736896,153984.703369135,240,1,2,23,1,822,0.0
1.0,0.0,3,1.0,64804.1168789244,8070.42995468784,216522.583578115,240,1,1,49,0,718,1.0
1.0,0.0,0,0.0,61562.8612593929,32464.9063159462,189751.072963458,240,1,0,55,1,809,0.0
1.0,0.0,0,1.0,86563.8828369811,25522.1115595705,112671.832386504,180,0,0,33,0,386,0.0
1.0,1.0,3,1.0,88410.0857454212,3609.38492383648,189486.6062316,60,1,2,39,1,750,0.0
1.0,,0,1.0,45960.1662438648,17812.304922186,304829.444807127,300,1,2,37,1,657,1.0
1.0,0.0,3,1.0,84868.1159437432,19213.602543067,117094.325345415,60,0,2,39,0,632,1.0
1.0,1.0,2,1.0,40032.2912162341,15118.6267918078,95820.1727663731,180,1,2,31,1,849,1.0
1.0,1.0,1,1.0,61961.3507907788,0.0,146985.9625486,60,1,2,30,1,736,0.0
1.0,1.0,2,,39519.4281822724,4742.76605025392,167937.069405415,180,1,1,40,0,692,1.0
1.0,1.0,1,1.0,81430.8630446977,3322.42584100078,147430.253640373,360,1,2,40,1,778,0.0
1.0,1.0,1,1.0,64464.7782825832,11195.4409583364,151989.9727058,180,1,0,42,1,758,0.0
1.0,1.0,2,0.0,89797.2687720416,14748.1131647052,53427.3855451889,240,0,1,43,0,451,0.0
1.0,1.0,0,1.0,73857.1516847487,27519.4745451315,201359.57800202,240,0,1,38,0,316,0.0
0.0,,0,1.0,66263.6894772996,26911.7304494009,169543.495390098,180,1,2,22,1,782,1.0
,1.0,2,1.0,67891.5997096844,20855.2153285686,133679.118692595,240,1,2,40,1,797,1.0
0.0,0.0,0,0.0,60269.0072923858,12305.0624429601,200449.573846582,180,0,2,44,0,576,0.0
1.0,1.0,3,0.0,67792.283547418,15075.6018039413,193045.505227073,180,1,2,22,1,707,0.0
1.0,0.0,3,1.0,62935.8602397109,13219.7670993616,152772.666757884,60,0,2,37,0,527,1.0
1.0,1.0,1,1.0,37869.4818251665,18377.660990546,169105.858529625,180,0,2,37,0,438,0.0
1.0,1.0,2,1.0,54853.9999876442,5071.31294621301,205607.453140329,180,0,2,37,0,510,1.0
1.0,1.0,0,1.0,79356.520480504,6143.31815993584,160053.349501569,120,1,1,28,1,784,1.0
0.0,0.0,0,1.0,69452.6069168681,16104.1804694611,126875.042340001,60,1,2,33,1,677,1.0
0.0,1.0,2,1.0,74620.0125357096,0.0,149124.131855212,360,0,1,52,0,350,1.0
1.0,0.0,3,1.0,29620.6043837337,30330.1254224918,141013.374299493,360,0,2,33,0,560,0.0
1.0,1.0,0,1.0,79653.6628553988,0.0,130614.156675421,120,1,2,49,1,654,0.0
1.0,0.0,0,0.0,66522.6604448423,24970.5935645364,221163.246053283,240,0,1,39,0,649,0.0
0.0,0.0,1,1.0,42634.7807680333,0.0,143499.301337243,300,1,2,36,1,745,0.0
1.0,,0,1.0,40172.1530108738,21865.6774675317,189606.869957273,360,0,2,28,0,307,0.0
0.0,0.0,2,1.0,64156.0501470662,18842.0922164946,133751.027786933,300,1,2,21,1,713,0.0
1.0,1.0,1,1.0,61906.8839888261,19235.0787402203,208533.939435325,300,0,1,21,0,437,0.0
1.0,1.0,2,0.0,97045.5636901787,10751.6865247436,91292.8813759442,60,0,1,40,0,337,0.0
1.0,1.0,0,1.0,61453.6104865868,20704.8608607969,137052.058261624,240,1,0,33,1,760,0.0
1.0,0.0,0,1.0,70275.7190182441,16291.8747333171,179384.74509339,240,1,2,42,1,761,1.0
1.0,0.0,0,1.0,82797.5712225809,6604.72441982342,160019.739243817,240,0,0,21,0,519,1.0
1.0,1.0,0,0.0,31947.8945640061,2296.37953674913,157099.472528779,120,0,2,57,0,636,0.0
0.0,1.0,1,1.0,36094.1247280151,14500.8976695883,227365.549154383,180,1,1,21,0,785,1.0
0.0,1.0,0,1.0,97081.8513266837,21700.4967181552,121531.940395456,60,1,0,34,1,753,0.0
0.0,1.0,0,1.0,45846.6106876243,1547.90329191397,208817.202808572,300,1,2,30,1,802,0.0
1.0,1.0,1,0.0,46656.2183044498,27998.712435306,,360,1,0,32,1,722,0.0
1.0,1.0,1,1.0,43314.3637993075,17274.0507899162,150939.809599274,240,0,1,33,0,348,
1.0,0.0,3,0.0,93678.5538291573,22663.884765724,105183.3333514,120,0,2,31,0,591,0.0
1.0,1.0,0,1.0,44820.5860219331,10091.9353350357,222464.621420191,300,0,1,37,0,623,0.0
1.0,0.0,0,0.0,90015.1958126862,20587.2383694448,200996.430271387,360,1,2,30,1,727,0.0
0.0,1.0,1,1.0,15000.0,15748.8758437155,146260.935167434,180,1,2,38,1,754,1.0
1.0,1.0,0,1.0,32028.6485236171,19385.79290921,112076.803853456,240,1,2,32,1,818,0.0
1.0,1.0,0,1.0,54577.5279791486,12864.0675779495,175269.668811023,360,1,2,33,1,771,0.0
1.0,1.0,2,1.0,60060.9204030682,19119.529990618,113754.032855419,120,0,2,37,0,418,0.0
0.0,1.0,3,1.0,87213.171916773,0.0,105601.853169918,180,1,2,51,1,839,0.0
1.0,1.0,1,1.0,53738.8393895369,4222.79254208398,108401.444596073,360,1,1,39,1,763,1.0
1.0,0.0,0,1.0,70925.684960074,16666.3789531183,185303.347492771,360,1,2,35,1,659,0.0
1.0,0.0,0,1.0,61132.9984979421,21353.291952162,112787.831652221,360,1,2,43,1,798,0.0
0.0,0.0,3,1.0,88838.848039052,2487.72084622324,206396.249275841,180,0,2,45,0,463,0.0
1.0,1.0,0,1.0,92190.4133155194,6552.97001297017,148259.384262102,360,0,0,33,0,439,0.0
1.0,0.0,2,0.0,93426.9515087495,8103.44495099056,185216.930057379,360,0,2,34,0,646,0.0
1.0,0.0,1,1.0,71851.3454769466,7289.57842858795,240923.218919079,360,1,2,38,1,651,0.0
1.0,1.0,0,1.0,55535.9549073038,25845.0053029092,84040.24736161,240,0,0,41,0,568,0.0
1.0,1.0,2,0.0,28472.156860315,14071.2549860694,171606.012199188,360,1,2,31,1,830,0.0
1.0,1.0,3,0.0,30981.4421777755,20085.3531762713,179352.121203391,240,0,2,31,0,459,0.0
1.0,0.0,0,1.0,68954.1712003463,15971.5578708624,86435.7875442949,60,0,1,30,0,587,0.0
1.0,1.0,0,1.0,55092.2376799425,13380.4518305867,146205.060746016,240,1,2,23,1,681,0.0
0.0,1.0,0,0.0,45862.148640253,11589.0706785839,223649.178881491,180,1,1,42,0,773,1.0
0.0,0.0,0,1.0,94044.2988927047,19753.3492542749,157023.348786742,180,1,2,27,1,660,0.0
0.0,1.0,2,1.0,,17270.2886038894,155828.282840766,180,1,2,45,1,659,0.0
1.0,0.0,1,1.0,67299.2200493245,10666.1043331384,119774.30697201,240,1,2,40,1,664,0.0
1.0,0.0,3,1.0,29143.935635142,32699.1306765559,95117.8318210694,300,1,2,36,1,666,0.0
1.0,1.0,1,1.0,77792.6159124687,188.542753782843,177376.991008452,300,0,0,30,0,482,0.0
0.0,,1,1.0,83669.8733377985,487.737010988415,196816.869041466,180,0,0,33,0,452,0.0
1.0,0.0,2,1.0,71737.1418760054,30303.3456435441,194936.338700682,120,0,1,26,0,614,0.0
0.0,1.0,3,1.0,49034.2540701879,5842.44958866439,111561.658571965,180,1,1,37,1,727,0.0
0.0,1.0,1,1.0,60490.2034851788,12410.612034216,164741.534460484,240,0,0,24,0,423,0.0
0.0,1.0,2,0.0,52473.9855015,15523.7276872756,141721.05137162,60,0,2,37,0,413,1.0
1.0,1.0,2,1.0,57974.3856259693,20709.4099394219,129682.157431478,300,0,0,21,0,577,0.0
1.0,1.0,3,0.0,20248.6217079821,28366.5735775898,186301.799961466,120,1,2,49,1,807,0.0
1.0,0.0,3,1.0,17562.9020198281,8270.94667990598,227931.400853504,360,0,2,37,0,512,1.0
1.0,0.0,3,1.0,58677.3477074835,0.0,131928.290182484,120,1,2,32,1,821,0.0
0.0,0.0,1,0.0,69471.8486127036,15348.0754049983,168452.602429498,120,1,2,22,1,681,0.0
0.0,1.0,1,1.0,75435.9235447132,28527.5903061476,133033.207779196,60,0,2,28,0,473,1.0
0.0,1.0,0,0.0,83767.8654689616,0.0,192177.514561106,240,0,2,35,0,412,0.0
1.0,1.0,2,1.0,58356.9764321486,5019.05372230964,201244.321638296,300,1,0,43,1,769,0.0
0.0,1.0,0,1.0,66487.185634432,30422.766276613,193263.557864727,240,1,0,39,1,798,1.0
1.0,1.0,2,1.0,69934.2830602246,3859.18641766912,208740.702879284,360,1,2,36,1,771,0.0
1.0,0.0,1,1.0,75129.7670863219,7868.07695633867,160270.663522887,180,1,2,40,1,681,1.0
0.0,1.0,0,1.0,71991.5508249071,11532.5010899175,79550.7850024132,180,0,2,33,0,521,0.0
1.0,0.0,2,1.0,72953.7707620138,5579.39816425755,133610.247206126,360,0,2,31,0,418,0.0
1.0,1.0,0,1.0,69118.083903414,13979.9371987273,124444.73938356,240,0,2,41,0,338,0.0
